frac,top1_f1,top100_f1,delta_f1
0.13557213930348258,0.30769230769230765,0.5128205128205129,0.023170731707317205
0.13681592039800994,0.3076923076923077,0.5128205128205129,0.02380952380952378
0.13805970149253732,0.3088235294117647,0.5142857142857143,0.023809523809523836
0.13930348258706468,0.3095238095238095,0.5161290322580646,0.02402402402402415
0.14054726368159204,0.31249999999999994,0.5217391304347825,0.024291497975708398
0.1417910447761194,0.3125,0.5238095238095238,0.024291497975708398
0.14303482587064675,0.3142857142857143,0.5263157894736842,0.024358974358974272
0.14427860696517414,0.3157894736842105,0.5333333333333333,0.024358974358974272
0.1455223880597015,0.31952662721893493,0.5333333333333333,0.02436323366555937
0.14676616915422885,0.3214285714285714,0.5365853658536585,0.024604686925417174
0.1480099502487562,0.3225806451612903,0.5384615384615384,0.025396825396825307
0.14925373134328357,0.32558139534883723,0.5384615384615384,0.02552552552552545
0.15049751243781095,0.3333333333333333,0.5402298850574714,0.025609756097560887
0.1517412935323383,0.3333333333333333,0.5443786982248521,0.02564102564102566
0.15298507462686567,0.33333333333333337,0.5454545454545455,0.02651515151515138
0.15422885572139303,0.3404255319148936,0.5517241379310345,0.027093596059113323
0.15547263681592038,0.3414634146341463,0.5517241379310346,0.027665317139001555
0.15671641791044777,0.34782608695652173,0.5555555555555556,0.027981345769486854
0.15796019900497513,0.3529411764705882,0.5599999999999999,0.028169014084507005
0.15920398009950248,0.35294117647058826,0.56,0.02832722832722845
0.16044776119402984,0.35294117647058826,0.56,0.028490028490028574
0.16169154228855723,0.35398230088495575,0.5625,0.028520499108734443
0.16293532338308458,0.3571428571428571,0.568421052631579,0.02857142857142858
0.16417910447761194,0.358974358974359,0.5689655172413793,0.028869778869778873
0.1654228855721393,0.36170212765957444,0.5714285714285714,0.029004614370467974
0.16666666666666666,0.36363636363636365,0.5714285714285714,0.02910052910052896
0.16791044776119404,0.36363636363636365,0.5714285714285714,0.02923976608187162
0.1691542288557214,0.36363636363636365,0.5714285714285715,0.029268292682926744
0.17039800995024876,0.36363636363636365,0.5714285714285715,0.029268292682926966
0.17164179104477612,0.36363636363636365,0.5806451612903226,0.029448621553884724
0.17288557213930347,0.3661971830985915,0.5833333333333334,0.030241935483870996
0.17412935323383086,0.37037037037037035,0.5846153846153846,0.030252100840336138
0.17537313432835822,0.375,0.5853658536585366,0.03026004728132392
0.17661691542288557,0.375,0.5882352941176471,0.030303030303030276
0.17786069651741293,0.375,0.5882352941176471,0.0312284730195177
0.1791044776119403,0.37500000000000006,0.5882352941176471,0.03165266106442566
0.18034825870646767,0.37500000000000006,0.5899280575539567,0.03172358052131741
0.18159203980099503,0.3764705882352941,0.5915492957746479,0.03190651260504196
0.1828358208955224,0.3829787234042554,0.5925925925925926,0.03201970443349755
0.18407960199004975,0.3835616438356165,0.5945945945945946,0.03218390804597704
0.1853233830845771,0.3846153846153846,0.5954198473282443,0.03261567185950187
0.1865671641791045,0.38461538461538464,0.6,0.032657100445323994
0.18781094527363185,0.3870967741935484,0.6,0.0326797385620915
0.1890547263681592,0.3888888888888889,0.6,0.03276353276353283
0.19029850746268656,0.39024390243902435,0.6,0.032786885245901676
0.19154228855721392,0.3921568627450981,0.6,0.03308823529411764
0.1927860696517413,0.3945578231292517,0.6,0.03333333333333338
0.19402985074626866,0.39999999999999997,0.6027397260273972,0.03397683397683393
0.19527363184079602,0.39999999999999997,0.6060606060606061,0.03413940256045511
0.19651741293532338,0.39999999999999997,0.6060606060606061,0.03418803418803407
0.19776119402985073,0.4,0.6086956521739131,0.03418803418803418
0.19900497512437812,0.4,0.6153846153846153,0.03440860215053765
0.20024875621890548,0.4,0.6153846153846153,0.03448275862068961
0.20149253731343283,0.4,0.6206896551724138,0.03448275862068961
0.2027363184079602,0.4,0.6206896551724138,0.03449367088607613
0.20398009950248755,0.4,0.6206896551724138,0.034782608695652195
0.20522388059701493,0.4,0.625,0.035051546391752564
0.2064676616915423,0.4019607843137255,0.6250000000000001,0.035196687370600444
0.20771144278606965,0.4067796610169491,0.6250000000000001,0.03647416413373861
0.208955223880597,0.40935672514619886,0.6276595744680851,0.03703703703703698
0.21019900497512436,0.4117647058823529,0.6285714285714286,0.037209302325581506
0.21144278606965175,0.4150943396226415,0.6285714285714286,0.03738317757009346
0.2126865671641791,0.4166666666666667,0.6296296296296297,0.03749999999999987
0.21393034825870647,0.4166666666666667,0.631578947368421,0.037735849056603765
0.21517412935323382,0.4186046511627907,0.631578947368421,0.039024390243902474
0.21641791044776118,0.4210526315789473,0.6338028169014085,0.03910068426197455
0.21766169154228857,0.4210526315789474,0.6341463414634146,0.03968253968253965
0.21890547263681592,0.421875,0.6363636363636364,0.03985507246376818
0.22014925373134328,0.4266666666666667,0.6382978723404255,0.03988603988604
0.22139303482587064,0.42857142857142855,0.6399999999999999,0.039999999999999925
0.22263681592039802,0.42857142857142855,0.6428571428571429,0.039999999999999925
0.22388059701492538,0.4313725490196078,0.6428571428571429,0.04039215686274511
0.22512437810945274,0.43181818181818177,0.6428571428571429,0.040598290598290565
0.2263681592039801,0.43478260869565216,0.6440677966101694,0.040723981900452455
0.22761194029850745,0.43478260869565216,0.6451612903225806,0.040935672514619936
0.22885572139303484,0.4347826086956522,0.6470588235294118,0.041025641025641046
0.2300995024875622,0.4375,0.649214659685864,0.04140786749482417
0.23134328358208955,0.4390243902439025,0.65,0.041585948598734324
0.2325870646766169,0.4406779661016949,0.6567164179104479,0.04166666666666663
0.23383084577114427,0.4444444444444444,0.6666666666666666,0.04166666666666666
0.23507462686567165,0.4444444444444444,0.6666666666666666,0.04166666666666674
0.236318407960199,0.4444444444444445,0.6666666666666666,0.04210526315789476
0.23756218905472637,0.4444444444444445,0.6666666666666666,0.042353479853479814
0.23880597014925373,0.4444444444444445,0.6666666666666666,0.04337686567164167
0.24004975124378108,0.45,0.6666666666666666,0.04343891402714939
0.24129353233830847,0.45000000000000007,0.6666666666666666,0.04347826086956519
0.24253731343283583,0.45161290322580644,0.6666666666666666,0.04347826086956519
0.24378109452736318,0.4516129032258065,0.6666666666666666,0.04428649535265161
0.24502487562189054,0.45454545454545453,0.6666666666666666,0.04466501240694798
0.2462686567164179,0.45454545454545453,0.6666666666666666,0.04537719795802608
0.24751243781094528,0.45454545454545453,0.6666666666666666,0.045454545454545414
0.24875621890547264,0.4545454545454546,0.6666666666666667,0.045833333333333504
0.25,0.4571428571428572,0.6666666666666667,0.04587495375508699
0.2512437810945274,0.45833333333333337,0.6666666666666667,0.046007403490216925
0.2524875621890547,0.4615384615384615,0.6730769230769231,0.04611330698287208
0.2537313432835821,0.46153846153846156,0.6756756756756757,0.0461538461538461
0.25497512437810943,0.4634146341463415,0.6808510638297872,0.04630321135175508
0.2562189054726368,0.46511627906976744,0.6885245901639345,0.047021943573667624
0.2574626865671642,0.46808510638297873,0.6896551724137931,0.04712404712404705
0.25870646766169153,0.4722222222222222,0.6896551724137931,0.047359696897939896
0.2599502487562189,0.47368421052631576,0.6904761904761904,0.04743083003952575
0.26119402985074625,0.47368421052631576,0.6923076923076923,0.047484454494064576
0.26243781094527363,0.4742268041237113,0.6956521739130435,0.04758771929824568
0.263681592039801,0.47619047619047616,0.6956521739130435,0.04761904761904767
0.26492537313432835,0.4761904761904762,0.6976744186046512,0.04761904761904767
0.26616915422885573,0.4761904761904762,0.6976744186046512,0.04761904761904778
0.26741293532338306,0.47826086956521735,0.6981132075471698,0.048770233340340696
0.26865671641791045,0.4788732394366197,0.6984126984126984,0.04962779156327546
0.26990049751243783,0.47953216374269,0.7,0.04978354978354982
0.27114427860696516,0.4799999999999999,0.7000000000000001,0.050000000000000155
0.27238805970149255,0.4864864864864864,0.7042253521126761,0.050108932461873534
0.2736318407960199,0.4864864864864865,0.7042253521126761,0.05068226120857694
0.27487562189054726,0.4864864864864865,0.7058823529411764,0.05128205128205128
0.27611940298507465,0.4888888888888889,0.7058823529411765,0.05170940170940169
0.277363184079602,0.4897959183673469,0.7058823529411765,0.051948051948051965
0.27860696517412936,0.49230769230769234,0.7083333333333333,0.052032520325203224
0.2798507462686567,0.4999999999999999,0.7096774193548386,0.05217659771534433
0.2810945273631841,0.5,0.7096774193548387,0.05228758169934633
0.28233830845771146,0.5,0.7096774193548387,0.05228758169934633
0.2835820895522388,0.5,0.7111111111111111,0.05228758169934644
0.2848258706467662,0.5,0.7111111111111111,0.05263157894736836
0.2860696517412935,0.5,0.7142857142857142,0.05263157894736836
0.2873134328358209,0.5,0.7142857142857143,0.05263157894736836
0.2885572139303483,0.5,0.7142857142857143,0.05400242459865548
0.2898009950248756,0.5076142131979695,0.7142857142857143,0.054487179487179405
0.291044776119403,0.5106382978723404,0.7142857142857143,0.054545454545454564
0.2922885572139303,0.5111111111111112,0.7142857142857143,0.05533596837944654
0.2935323383084577,0.5116279069767442,0.7169811320754716,0.05555555555555558
0.2947761194029851,0.5116279069767442,0.7169811320754718,0.05555555555555569
0.2960199004975124,0.5128205128205128,0.7241379310344828,0.05555555555555569
0.2972636815920398,0.5128205128205129,0.7272727272727272,0.05714285714285705
0.29850746268656714,0.5196078431372549,0.7272727272727273,0.05714285714285716
0.2997512437810945,0.5197740112994349,0.7272727272727273,0.058181075839542684
0.3009950248756219,0.5208333333333334,0.7272727272727273,0.058275058275058356
0.30223880597014924,0.5217391304347826,0.7317073170731706,0.05833333333333324
0.3034825870646766,0.5263157894736842,0.7333333333333334,0.05932203389830509
0.30472636815920395,0.5263157894736842,0.7333333333333334,0.05942275042444822
0.30597014925373134,0.5263157894736842,0.7333333333333334,0.05944055944055959
0.3072139303482587,0.5294117647058824,0.7333333333333334,0.059701492537313605
0.30845771144278605,0.5294117647058825,0.7346938775510203,0.06020066889632092
0.30970149253731344,0.5333333333333333,0.7368421052631577,0.060851926977687654
0.31094527363184077,0.5333333333333333,0.7368421052631577,0.061111111111111116
0.31218905472636815,0.5384615384615385,0.7368421052631577,0.061111111111111116
0.31343283582089554,0.5454545454545454,0.7407407407407407,0.061403508771929904
0.31467661691542287,0.5454545454545454,0.7407407407407408,0.06227106227106227
0.31592039800995025,0.5454545454545454,0.7428571428571428,0.06229143492769751
0.31716417910447764,0.5490196078431373,0.7428571428571429,0.0625
0.31840796019900497,0.5500000000000002,0.742857142857143,0.0625
0.31965174129353235,0.5535714285714285,0.742857142857143,0.06342263531984693
0.3208955223880597,0.5555555555555556,0.7435897435897437,0.06352357320099244
0.32213930348258707,0.5555555555555556,0.7441860465116278,0.06370070778564219
0.32338308457711445,0.5555555555555556,0.7450980392156863,0.06370070778564219
0.3246268656716418,0.5555555555555556,0.7450980392156864,0.06376811594202902
0.32587064676616917,0.5555555555555556,0.7500000000000001,0.06410256410256421
0.3271144278606965,0.5555555555555556,0.7500000000000001,0.06442335346563133
0.3283582089552239,0.56,0.759493670886076,0.06518518518518512
0.32960199004975127,0.56,0.7594936708860761,0.065359477124183
0.3308457711442786,0.56,0.7647058823529411,0.06593406593406592
0.332089552238806,0.56,0.7647058823529412,0.06593406593406603
0.3333333333333333,0.5625,0.7647058823529412,0.06627680311890827
0.3345771144278607,0.5625000000000001,0.7659574468085107,0.0662790697674418
0.3358208955223881,0.563758389261745,0.7692307692307692,0.0662790697674418
0.3370646766169154,0.5641025641025641,0.7692307692307692,0.06627906976744191
0.3383084577114428,0.5641025641025641,0.7692307692307692,0.06641123882503186
0.33955223880597013,0.5660377358490567,0.7692307692307693,0.0665188470066519
0.3407960199004975,0.5675675675675675,0.7692307692307693,0.066518847006652
0.3420398009950249,0.5689655172413793,0.7710843373493975,0.06666666666666665
0.34328358208955223,0.5714285714285714,0.7741935483870968,0.06666666666666665
0.3445273631840796,0.5714285714285715,0.7777777777777777,0.06666666666666667
0.34577114427860695,0.5714285714285715,0.7777777777777777,0.06677265500794904
0.34701492537313433,0.5714285714285715,0.7777777777777778,0.06677265500794904
0.3482587064676617,0.5714285714285715,0.7777777777777778,0.06837606837606847
0.34950248756218905,0.5714285714285715,0.782608695652174,0.06848112379280091
0.35074626865671643,0.5789473684210525,0.782608695652174,0.06862745098039219
0.35199004975124376,0.5789473684210527,0.7857142857142857,0.06866002214839417
0.35323383084577115,0.5806451612903225,0.7857142857142857,0.06896551724137934
0.35447761194029853,0.5806451612903225,0.7857142857142857,0.06944444444444453
0.35572139303482586,0.5806451612903226,0.7857142857142858,0.06956521739130439
0.35696517412935325,0.5833333333333334,0.7865168539325843,0.07004442763966345
0.3582089552238806,0.5853658536585366,0.7868852459016393,0.07051282051282048
0.35945273631840796,0.588235294117647,0.7887323943661971,0.07111111111111101
0.36069651741293535,0.588235294117647,0.7894736842105262,0.0712518555170708
0.3619402985074627,0.5882352941176471,0.7894736842105263,0.07142857142857145
0.36318407960199006,0.5882352941176471,0.7906976744186046,0.07142857142857151
0.3644278606965174,0.5899280575539567,0.7916666666666666,0.07142857142857151
0.3656716417910448,0.5915492957746479,0.793103448275862,0.07195121951219519
0.36691542288557216,0.5925925925925926,0.7936507936507937,0.0719512195121953
0.3681592039800995,0.5945945945945946,0.7999999999999999,0.07239819004524883
0.3694029850746269,0.5957446808510638,0.7999999999999999,0.07257870704157648
0.3706467661691542,0.5957446808510639,0.8,0.07267441860465107
0.3718905472636816,0.6,0.8,0.07430340557275539
0.373134328358209,0.6,0.8,0.07468519322622663
0.3743781094527363,0.6060606060606061,0.8,0.07507507507507494
0.3756218905472637,0.6060606060606061,0.8,0.0757575757575758
0.376865671641791,0.6060606060606061,0.8,0.07603686635944695
0.3781094527363184,0.6071428571428571,0.8000000000000002,0.0766998341625208
0.3793532338308458,0.6086956521739131,0.8016877637130803,0.07692307692307687
0.3805970149253731,0.6122448979591837,0.8034188034188032,0.07692307692307698
0.3818407960199005,0.6153846153846153,0.8041237113402061,0.07777777777777761
0.38308457711442784,0.6153846153846153,0.8059701492537314,0.07777777777777778
0.3843283582089552,0.6153846153846153,0.8070175438596491,0.07803790412486072
0.3855721393034826,0.6153846153846153,0.8070175438596493,0.07843137254901955
0.38681592039800994,0.6153846153846153,0.8108108108108107,0.0784313725490196
0.3880597014925373,0.6153846153846154,0.8108108108108109,0.07843137254901966
0.38930348258706465,0.6153846153846154,0.8108108108108109,0.07843137254901977
0.39054726368159204,0.6181818181818182,0.8108108108108109,0.07910349373764014
0.3917910447761194,0.6206896551724138,0.8108108108108109,0.07936507936507936
0.39303482587064675,0.6216216216216216,0.8108108108108109,0.07957559681697601
0.39427860696517414,0.625,0.8125,0.07999999999999985
0.39552238805970147,0.6250000000000001,0.8125,0.07999999999999996
0.39676616915422885,0.6265060240963856,0.8125000000000001,0.0803571428571429
0.39800995024875624,0.6274509803921569,0.8131868131868132,0.08067632850241546
0.39925373134328357,0.6285714285714286,0.8141592920353983,0.08169291338582674
0.40049751243781095,0.6304347826086957,0.8148148148148148,0.0818181818181819
0.4017412935323383,0.631578947368421,0.8148148148148148,0.0818181818181819
0.40298507462686567,0.631578947368421,0.8148148148148148,0.08234126984126977
0.40422885572139305,0.631578947368421,0.8155339805825244,0.08260373049105452
0.4054726368159204,0.6341463414634146,0.8205128205128205,0.082815734989648
0.40671641791044777,0.6341463414634146,0.8205128205128205,0.08308895405669592
0.4079601990049751,0.634920634920635,0.8205128205128205,0.08333333333333326
0.4092039800995025,0.6363636363636364,0.8205128205128205,0.08333333333333326
0.41044776119402987,0.6363636363636364,0.8205128205128205,0.0843770599868161
0.4116915422885572,0.6376811594202899,0.8214285714285715,0.0843770599868161
0.4129353233830846,0.6382978723404256,0.8219178082191781,0.0843770599868161
0.4141791044776119,0.64,0.8235294117647058,0.08472400513478817
0.4154228855721393,0.6415094339622641,0.8235294117647058,0.08509064002959665
0.4166666666666667,0.6440677966101694,0.8235294117647058,0.0855614973262031
0.417910447761194,0.6461538461538462,0.8235294117647058,0.08578431372549011
0.4191542288557214,0.6470588235294117,0.8235294117647058,0.08586762075134169
0.42039800995024873,0.6484018264840182,0.8235294117647058,0.08586762075134169
0.4216417910447761,0.6486486486486486,0.823529411764706,0.08602150537634412
0.4228855721393035,0.6486486486486486,0.826923076923077,0.08636363636363642
0.42412935323383083,0.65,0.8292682926829269,0.08636363636363642
0.4253731343283582,0.65,0.8292682926829269,0.08636363636363653
0.42661691542288555,0.6500000000000001,0.830188679245283,0.08636363636363653
0.42786069651741293,0.6511627906976744,0.8301886792452831,0.08653846153846151
0.4291044776119403,0.6511627906976745,0.8333333333333333,0.08668730650154799
0.43034825870646765,0.6511627906976745,0.8333333333333333,0.08668730650154821
0.43159203980099503,0.6521739130434783,0.8333333333333333,0.086720867208672
0.43283582089552236,0.6521739130434783,0.8333333333333334,0.086720867208672
0.43407960199004975,0.6521739130434783,0.8333333333333334,0.086720867208672
0.43532338308457713,0.6530612244897959,0.8354430379746837,0.086720867208672
0.43656716417910446,0.6538461538461539,0.8372093023255813,0.086720867208672
0.43781094527363185,0.6551724137931034,0.8372093023255814,0.086720867208672
0.43905472636815923,0.6588235294117647,0.8372093023255814,0.08695652173913049
0.44029850746268656,0.6666666666666666,0.8372093023255814,0.08695652173913049
0.44154228855721395,0.6666666666666666,0.8372093023255814,0.08695652173913049
0.4427860696517413,0.6666666666666666,0.8421052631578947,0.08727272727272739
0.44402985074626866,0.6666666666666666,0.8421052631578947,0.08735110606920027
0.44527363184079605,0.6666666666666666,0.8421052631578947,0.08777239709443108
0.4465174129353234,0.6666666666666666,0.8421052631578947,0.08785529715762275
0.44776119402985076,0.6666666666666666,0.8421052631578947,0.08965062623599207
0.4490049751243781,0.6666666666666666,0.8421052631578947,0.08965062623599207
0.4502487562189055,0.6666666666666666,0.8421052631578948,0.09063804412641607
0.45149253731343286,0.6666666666666667,0.8421052631578948,0.09063804412641618
0.4527363184079602,0.6666666666666667,0.8444444444444444,0.09087003222341583
0.4539800995024876,0.6666666666666667,0.8444444444444444,0.09090909090909094
0.4552238805970149,0.6666666666666667,0.8461538461538461,0.09090909090909094
0.4564676616915423,0.6666666666666667,0.8461538461538461,0.09090909090909094
0.4577114427860697,0.6666666666666667,0.8484848484848485,0.09127789046653134
0.458955223880597,0.6666666666666667,0.8500000000000001,0.09179926560587504
0.4601990049751244,0.6666666666666667,0.8500000000000001,0.09207547169811325
0.4614427860696517,0.6722689075630253,0.8505747126436781,0.09230769230769231
0.4626865671641791,0.6774193548387096,0.8510638297872342,0.0923520923520923
0.4639303482587065,0.68,0.8524590163934427,0.09259259259259256
0.4651741293532338,0.6808510638297872,0.8571428571428571,0.09285714285714297
0.4664179104477612,0.6818181818181818,0.8571428571428571,0.09340944473274504
0.46766169154228854,0.6818181818181819,0.8571428571428571,0.09410801963993443
0.4689054726368159,0.6829268292682926,0.8571428571428571,0.09455128205128216
0.4701492537313433,0.6829268292682927,0.8571428571428571,0.0945812807881774
0.47139303482587064,0.6829268292682927,0.8571428571428571,0.09464508094645085
0.472636815920398,0.6829268292682927,0.8571428571428571,0.09482758620689652
0.47388059701492535,0.6837606837606838,0.8571428571428571,0.09492419248516804
0.47512437810945274,0.6842105263157896,0.8571428571428571,0.09523809523809523
0.4763681592039801,0.6857142857142856,0.8571428571428571,0.09523809523809534
0.47761194029850745,0.6857142857142857,0.8571428571428571,0.09615384615384626
0.47885572139303484,0.6874999999999999,0.8571428571428571,0.0979192166462669
0.48009950248756217,0.6896551724137931,0.8571428571428571,0.09803921568627438
0.48134328358208955,0.6896551724137931,0.8571428571428572,0.09807886754297257
0.48258706467661694,0.6923076923076923,0.8598130841121495,0.09879931389365348
0.48383084577114427,0.693877551020408,0.8620689655172413,0.09963369963369961
0.48507462686567165,0.6938775510204082,0.8648648648648648,0.09979296066252585
0.486318407960199,0.6956521739130435,0.8648648648648648,0.09999999999999987
0.48756218905472637,0.6956521739130435,0.8648648648648648,0.09999999999999998
0.48880597014925375,0.6956521739130435,0.8648648648648648,0.10085470085470083
0.4900497512437811,0.6956521739130436,0.8648648648648648,0.10131712259371839
0.49129353233830847,0.6956521739130436,0.8656716417910448,0.1017441860465117
0.4925373134328358,0.6969696969696969,0.8666666666666666,0.10238095238095235
0.4937810945273632,0.6976744186046512,0.8695652173913043,0.10256410256410253
0.49502487562189057,0.6976744186046512,0.8695652173913044,0.10283687943262398
0.4962686567164179,0.6976744186046512,0.8695652173913044,0.10283687943262398
0.4975124378109453,0.6984126984126985,0.8709677419354839,0.10370370370370374
0.4987562189054726,0.7000000000000001,0.8717948717948718,0.10403916768665844
0.5,0.7000000000000001,0.8717948717948718,0.10403916768665844
0.5012437810945274,0.7027027027027026,0.8717948717948718,0.10453283996299712
0.5024875621890548,0.7027027027027029,0.8717948717948718,0.10476190476190483
0.503731343283582,0.7027027027027029,0.8717948717948718,0.1048951048951049
0.5049751243781094,0.7029702970297029,0.8717948717948718,0.10532150776053206
0.5062189054726368,0.7058823529411765,0.8732394366197183,0.10555555555555574
0.5074626865671642,0.7058823529411765,0.8749999999999999,0.10574712643678152
0.5087064676616916,0.7058823529411765,0.8749999999999999,0.1063829787234043
0.5099502487562189,0.7073170731707317,0.875,0.10666666666666658
0.5111940298507462,0.7083333333333333,0.8780487804878048,0.10686456400742106
0.5124378109452736,0.7088607594936709,0.8780487804878048,0.1071428571428571
0.513681592039801,0.7096774193548386,0.8780487804878048,0.1071428571428572
0.5149253731343284,0.7096774193548386,0.8780487804878048,0.1071428571428572
0.5161691542288557,0.7096774193548387,0.8780487804878049,0.10726950354609921
0.5174129353233831,0.711111111111111,0.878048780487805,0.10727969348659006
