rfam_hit,n,top1_precision_mean,top1_recall_mean,top1_f1_mean,top100_precision_mean,top100_recall_mean,top100_f1_mean,top1_mcc_mean,top100_mcc_mean,top1_precision_median,top1_recall_median,top1_f1_median,top100_precision_median,top100_recall_median,top100_f1_median,delta_f1_mean,delta_f1_median,p_best100_ge_0p7,p_best100_ge_0p9,min_n_predictions,p_best_rank_le_10,best_rank_median,best_rank_p90,best_rank_max,p_delta_f1_ge_0p3
True,714.0,0.5953028652039176,0.742024149986032,0.6460751874944386,0.7610289257310892,0.856035357219356,0.793206354334637,0.6543624924096505,0.7993934939090899,0.6428571428571429,0.8248081841432224,0.7044263249854397,0.8410526315789473,0.9375,0.872517154207295,0.1471311668401985,0.10387143569518109,0.7450980392156863,0.4327731092436975,9.0,0.3067226890756303,28.5,85.0,100.0,0.1330532212885154
False,90.0,0.5339848771849812,0.6106201017685484,0.555169057727984,0.6984134208031116,0.752220445216587,0.7137693765125522,0.5597482781835483,0.7175467740051987,0.5833333333333334,0.7386363636363636,0.6583333333333333,0.8333333333333334,0.8856209150326797,0.8396572827417381,0.1586003187845684,0.11111111111111105,0.6222222222222222,0.4111111111111111,1.0,0.28888888888888886,29.5,82.10000000000001,100.0,0.17777777777777778
