f1 cdf
0.716049 0.526119
0.717949 0.527363
0.720000 0.528607
0.720000 0.529851
0.722222 0.531095
0.725000 0.532338
0.727273 0.533582
0.727273 0.534826
0.727273 0.536070
0.727273 0.537313
0.727273 0.538557
0.727273 0.539801
0.727273 0.541045
0.727273 0.542289
0.727273 0.543532
0.727273 0.544776
0.727273 0.546020
0.730159 0.547264
0.731707 0.548507
0.736842 0.549751
0.736842 0.550995
0.736842 0.552239
0.736842 0.553483
0.736842 0.554726
0.736842 0.555970
0.738462 0.557214
0.739130 0.558458
0.739130 0.559701
0.739130 0.560945
0.740741 0.562189
0.740741 0.563433
0.740741 0.564677
0.744186 0.565920
0.744186 0.567164
0.744186 0.568408
0.744186 0.569652
0.745098 0.570896
0.745098 0.572139
0.750000 0.573383
0.750000 0.574627
0.750000 0.575871
0.750000 0.577114
0.750000 0.578358
0.750000 0.579602
0.750000 0.580846
0.750000 0.582090
0.750000 0.583333
0.750000 0.584577
0.750000 0.585821
0.755556 0.587065
0.755556 0.588308
0.755556 0.589552
0.756757 0.590796
0.756757 0.592040
0.756757 0.593284
0.758621 0.594527
0.758621 0.595771
0.758621 0.597015
0.758621 0.598259
0.761905 0.599502
0.761905 0.600746
0.764706 0.601990
0.765957 0.603234
0.765957 0.604478
0.769231 0.605721
0.769231 0.606965
0.770833 0.608209
0.771930 0.609453
0.772727 0.610697
0.772727 0.611940
0.774194 0.613184
0.777778 0.614428
0.777778 0.615672
0.777778 0.616915
0.777778 0.618159
0.780488 0.619403
0.780488 0.620647
0.780488 0.621891
0.780488 0.623134
0.780488 0.624378
0.780488 0.625622
0.782609 0.626866
0.782609 0.628109
0.782609 0.629353
0.782609 0.630597
0.784314 0.631841
0.784314 0.633085
0.785714 0.634328
0.787879 0.635572
0.787879 0.636816
0.790698 0.638060
0.790698 0.639303
0.790698 0.640547
0.790698 0.641791
0.793103 0.643035
0.800000 0.644279
0.800000 0.645522
0.800000 0.646766
0.800000 0.648010
0.800000 0.649254
0.800000 0.650498
0.800000 0.651741
0.800000 0.652985
0.800000 0.654229
0.800000 0.655473
0.800000 0.656716
0.800000 0.657960
0.800000 0.659204
0.800000 0.660448
0.800000 0.661692
0.804124 0.662935
0.806452 0.664179
0.808511 0.665423
0.808511 0.666667
0.808511 0.667910
0.808511 0.669154
0.808989 0.670398
0.809524 0.671642
0.809524 0.672886
0.809524 0.674129
0.809524 0.675373
0.812500 0.676617
0.812500 0.677861
0.813559 0.679104
0.814815 0.680348
