frac,prev_top1,prev_top100,improved_top1,improved_top100
0.07587064676616916,0.1836816331859372,0.4045130307965006,0.1951394462627013,0.4679330776523664
0.07711442786069651,0.1900730244866512,0.4134772285491012,0.1966387747858736,0.4687581206093377
0.07835820895522388,0.1951394462627013,0.4149339909533746,0.1996276176795777,0.4720485941560377
0.07960199004975124,0.1966387747858736,0.4163548897038309,0.2013270392601145,0.4724420370761855
0.08084577114427861,0.1996276176795777,0.4207942661882026,0.212462957352545,0.4746757668236115
0.08208955223880597,0.2013270392601145,0.4252218572592866,0.2172518196481241,0.4748106417177312
0.08333333333333333,0.2118357054685807,0.4343981570126107,0.2205775097997,0.4753536246443442
0.0845771144278607,0.212462957352545,0.4369088427135109,0.2213559892762731,0.4756825589240722
0.08582089552238806,0.2172518196481241,0.442689237332265,0.2219139075381234,0.4767455425955841
0.08706467661691543,0.2205775097997,0.4527430050261909,0.2219979919584409,0.4818385879800339
0.08830845771144279,0.2213559892762731,0.4570107664486824,0.2351877494310953,0.4821031269149459
0.08955223880597014,0.2219139075381234,0.4594971534390022,0.2354296575843999,0.4821221528531422
0.09079601990049752,0.2219979919584409,0.467827415828444,0.2378139934736667,0.4831101404888504
0.09203980099502487,0.2351877494310953,0.4679330776523664,0.2386782972469355,0.4957677715360575
0.09328358208955224,0.2354296575843999,0.4720485941560377,0.2397336227597707,0.4958154573255484
0.0945273631840796,0.2378139934736667,0.4724420370761855,0.2439146715422082,0.4974989406133296
0.09577114427860696,0.2386782972469355,0.4746757668236115,0.2494406596818997,0.49845467295137
0.09701492537313433,0.2397336227597707,0.4748106417177312,0.2498337773291912,0.4986071103033969
0.09825870646766169,0.2439146715422082,0.4753536246443442,0.2510804311670528,0.499912698059922
0.09950248756218906,0.2494406596818997,0.4756825589240722,0.253800865460016,0.5000421802780335
0.10074626865671642,0.2498337773291912,0.4767455425955841,0.2542806570548696,0.5019876513720707
0.10199004975124377,0.2510804311670528,0.4818385879800339,0.2572584446202974,0.5077473838851377
0.10323383084577115,0.253800865460016,0.4821031269149459,0.2591985761452753,0.5084900002119107
0.1044776119402985,0.2572584446202974,0.4821221528531422,0.2605782006125356,0.5086614972914317
0.10572139303482588,0.2591985761452753,0.4831101404888504,0.2614233936014064,0.5100496139438171
0.10696517412935323,0.2605782006125356,0.4852950750520589,0.2648135704375243,0.5114935745202872
0.10820895522388059,0.2614233936014064,0.4957677715360575,0.2670256365857425,0.5127708786680929
0.10945273631840796,0.2648135704375243,0.4958154573255484,0.2697309558792424,0.5140074987059201
0.11069651741293532,0.2659693491622962,0.4974989406133296,0.2708458673542472,0.5170274859004453
0.11194029850746269,0.2670256365857425,0.49845467295137,0.2789301010968263,0.523964933352786
0.11318407960199005,0.2697309558792424,0.499912698059922,0.2808585528527179,0.5258080710270241
0.11442786069651742,0.2708458673542472,0.5000421802780335,0.2829086116021236,0.5258407500704759
0.11567164179104478,0.2789301010968263,0.5019876513720707,0.2909348456886845,0.5296925860599815
0.11691542288557213,0.2808585528527179,0.5077473838851377,0.2949033565836667,0.5327815402692614
0.1181592039800995,0.2829086116021236,0.5084900002119107,0.3022045028142589,0.532948040099012
0.11940298507462686,0.2909348456886845,0.5084935295369453,0.3034255165344471,0.5374942390431707
0.12064676616915423,0.2949033565836667,0.5086614972914317,0.3038437869676798,0.5376561308985623
0.12189054726368159,0.3022045028142589,0.5114935745202872,0.30572288225727,0.5397808390618353
0.12313432835820895,0.3034255165344471,0.5116554971909479,0.3058856850473977,0.5408517380298528
0.12437810945273632,0.3038437869676798,0.5127708786680929,0.3072745083599479,0.5414036096388777
0.1256218905472637,0.30572288225727,0.5140074987059201,0.3089690888003913,0.543593293415853
0.12686567164179105,0.3058856850473977,0.5170274859004453,0.3106487699265639,0.5438436763422928
0.1281094527363184,0.3072745083599479,0.5195084485407067,0.3173588084644314,0.5462980490918473
0.12935323383084577,0.3089690888003913,0.523964933352786,0.3192376758503555,0.5486067288575455
0.13059701492537312,0.3106487699265639,0.5258080710270241,0.3196402099584549,0.557105443640292
0.1318407960199005,0.3173588084644314,0.5258407500704759,0.3202441691080314,0.5591287605986387
0.13308457711442787,0.3192376758503555,0.5296925860599815,0.3224659886377008,0.5606388605752406
0.13432835820895522,0.3196402099584549,0.5327815402692614,0.3255622144456096,0.5615201791155513
0.13557213930348258,0.3202441691080314,0.532948040099012,0.33197833388028,0.5636993416064848
0.13681592039800994,0.3224659886377008,0.5373365603182716,0.3338750297208552,0.5650712265718096
0.13805970149253732,0.3255622144456096,0.5374942390431707,0.3359305294067231,0.565207293488001
0.13930348258706468,0.33197833388028,0.5376561308985623,0.3422310496647402,0.5669833182222116
0.14054726368159204,0.3338750297208552,0.5414036096388777,0.3438209242426076,0.568305372805289
0.1417910447761194,0.3359305294067231,0.543593293415853,0.3464145257080727,0.5686200871650355
0.14303482587064675,0.3365997382466608,0.5462980490918473,0.3491803454684256,0.5718238834721607
0.14427860696517414,0.3422310496647402,0.5486067288575455,0.3492407497644639,0.5732032295893293
0.1455223880597015,0.3438209242426076,0.5591287605986387,0.3496682410781289,0.5760275864230516
0.14676616915422885,0.3464145257080727,0.5615201791155513,0.3542942316662094,0.5763641894213555
0.1480099502487562,0.3491803454684256,0.5636993416064848,0.3547947211214395,0.5800472390656027
0.14925373134328357,0.3492407497644639,0.565207293488001,0.3562118327474561,0.5838936043686371
0.15049751243781095,0.3496682410781289,0.5663665501561295,0.3562257264444296,0.585519054715056
0.1517412935323383,0.3542942316662094,0.5669833182222116,0.3595791452683088,0.5855473520364184
0.15298507462686567,0.3547947211214395,0.568305372805289,0.3597827990891574,0.587811155409395
0.15422885572139303,0.3562118327474561,0.5686200871650355,0.3619334405109575,0.5894306967608143
0.15547263681592038,0.3562257264444296,0.5718238834721607,0.3620865510798874,0.5915209184296253
0.15671641791044777,0.3595791452683088,0.5742763122626525,0.3640694844286933,0.59191751329832
0.15796019900497513,0.3597827990891574,0.5760275864230516,0.3647310213591471,0.5939722570349719
0.15920398009950248,0.3619334405109575,0.5763641894213555,0.3658623607866609,0.5945103918953917
0.16044776119402984,0.3620865510798874,0.5800472390656027,0.3678260598380847,0.5973294137904418
0.16169154228855723,0.3640694844286933,0.5833605258855105,0.3689285181912822,0.5985294117647059
0.16293532338308458,0.3647310213591471,0.5838936043686371,0.3695944162246899,0.5987083190076118
0.16417910447761194,0.3658623607866609,0.585519054715056,0.3729367338501165,0.599198927997204
0.1654228855721393,0.3678260598380847,0.5855473520364184,0.374652292126359,0.600252770161865
0.16666666666666666,0.3695944162246899,0.5864898985960045,0.3749863748712272,0.6011157146863516
0.16791044776119404,0.374652292126359,0.5894306967608143,0.3808900241160169,0.6023262690400562
0.1691542288557214,0.3749863748712272,0.5915209184296253,0.3809129441789848,0.6056946315048842
0.17039800995024876,0.3761020767729288,0.59191751329832,0.3814694939350858,0.6094310250440466
0.17164179104477612,0.3808900241160169,0.5939722570349719,0.3817504475785661,0.6100155007230649
0.17288557213930347,0.3809129441789848,0.5945103918953917,0.3865699125731393,0.6102267933038515
0.17412935323383086,0.3814694939350858,0.5973294137904418,0.3867196327747095,0.6106914369826028
0.17537313432835822,0.3817504475785661,0.5985294117647059,0.3910498821519196,0.6143242673342153
0.17661691542288557,0.3865699125731393,0.599198927997204,0.3911071220115178,0.6168760355073374
0.17786069651741293,0.3867196327747095,0.600252770161865,0.3917900820718916,0.6181491503195448
0.1791044776119403,0.3910498821519196,0.6023262690400562,0.3924486451042877,0.6188128952823749
0.18034825870646767,0.3911071220115178,0.6056946315048842,0.3945690434626891,0.6215756244758008
0.18159203980099503,0.3917900820718916,0.6094310250440466,0.3960609460939153,0.6224019750518804
0.1828358208955224,0.3924486451042877,0.6102267933038515,0.3960609460939153,0.6230739405999679
0.18407960199004975,0.3945690434626891,0.6102636331890016,0.398778340209828,0.6250051916645164
0.1853233830845771,0.3960609460939153,0.6143242673342153,0.4009527323762925,0.626902146562875
0.1865671641791045,0.3960609460939153,0.6168760355073374,0.4011426572005118,0.6276387875034103
0.18781094527363185,0.398778340209828,0.6175361238117772,0.4011922226518066,0.6290635976128943
0.1890547263681592,0.4009527323762925,0.6180948609483657,0.4017098959321953,0.630966778911397
0.19029850746268656,0.4011426572005118,0.6181491503195448,0.4033970246052817,0.6313691489836429
0.19154228855721392,0.4011922226518066,0.6188128952823749,0.4047923995401514,0.6317571758348862
0.1927860696517413,0.4017098959321953,0.6215756244758008,0.4055134832058834,0.633115554397644
0.19402985074626866,0.4033970246052817,0.6224019750518804,0.4072380799529497,0.6338776202045313
0.19527363184079602,0.4047923995401514,0.6230739405999679,0.4103663860981179,0.6344257933458506
0.19651741293532338,0.4055134832058834,0.624040304459878,0.4115057952896422,0.6393276464792389
0.19776119402985073,0.4072380799529497,0.6250051916645164,0.4134772285491012,0.6411205871417583
0.19900497512437812,0.4103663860981179,0.626902146562875,0.4152151465054617,0.6415209088579674
0.20024875621890548,0.4115057952896422,0.6276387875034103,0.4152285940325033,0.6436348171379853
0.20149253731343283,0.4134772285491012,0.6283247431700612,0.4171177683196235,0.6439237585244496
0.2027363184079602,0.4152151465054617,0.6290635976128943,0.4201084758653949,0.6472138673675846
0.20398009950248755,0.4152285940325033,0.6300623767249365,0.4207707304819952,0.6475946020230695
0.20522388059701493,0.4171177683196235,0.6313691489836429,0.4214494606443364,0.6488149674802878
0.2064676616915423,0.4201084758653949,0.633115554397644,0.4215063465384191,0.6504436355879909
0.20771144278606965,0.4207707304819952,0.6338776202045313,0.4258239237781231,0.651233543073999
0.208955223880597,0.4214494606443364,0.6344257933458506,0.428664406276469,0.651446805341964
0.21019900497512436,0.4215063465384191,0.6393276464792389,0.428880266139392,0.6529014364276856
0.21144278606965175,0.4258239237781231,0.6411205871417583,0.4313912053162157,0.656235508611722
0.2126865671641791,0.428664406276469,0.6414887454300653,0.4321154564741601,0.6603952966215252
0.21393034825870647,0.428880266139392,0.6415209088579674,0.432532022672012,0.660514746381457
0.21517412935323382,0.4313912053162157,0.6435209583548575,0.4328907039748624,0.6630414811944472
0.21641791044776118,0.4321154564741601,0.6436348171379853,0.4360491035241221,0.6640117994100295
0.21766169154228857,0.432532022672012,0.6472138673675846,0.4362130677029691,0.664717925445076
0.21890547263681592,0.4328907039748624,0.6475946020230695,0.4373297646945202,0.6649635228376837
0.22014925373134328,0.4344143690151943,0.6478794304756135,0.4390901203903391,0.6653329564325818
0.22139303482587064,0.4360491035241221,0.6488149674802878,0.4400868192983283,0.6674487156054879
0.22263681592039802,0.4362130677029691,0.6504436355879909,0.4486853502262209,0.6680863417796685
0.22388059701492538,0.4373297646945202,0.651233543073999,0.4515479233484695,0.6694851844122508
0.22512437810945274,0.4390901203903391,0.651446805341964,0.4522392120241564,0.6738041347486504
0.2263681592039801,0.4400868192983283,0.6603952966215252,0.4568940438767662,0.6748449608396402
0.22761194029850745,0.4486853502262209,0.660514746381457,0.45845224439839,0.6751695815810765
0.22885572139303484,0.4515479233484695,0.6640117994100295,0.4605574250465651,0.6840476397935937
0.2300995024875622,0.4522392120241564,0.6641819672424337,0.4619575838765487,0.6862864518699955
0.23134328358208955,0.4568940438767662,0.664717925445076,0.4642222222210789,0.686894779000856
0.2325870646766169,0.4605574250465651,0.6649635228376837,0.4643030362290832,0.6870664712832408
0.23383084577114427,0.4619575838765487,0.6651595046914679,0.4709068073647223,0.689890586094042
0.23507462686567165,0.4642222222210789,0.6653329564325818,0.4711676451402479,0.6899656508300771
0.236318407960199,0.4643030362290832,0.6671585390185861,0.473750057684056,0.69342074260925
0.23756218905472637,0.4709068073647223,0.6674487156054879,0.4745980909087494,0.6956147787381313
0.23880597014925373,0.4711676451402479,0.6680863417796685,0.4753048315099336,0.6956863681960574
0.24004975124378108,0.4745980909087494,0.6694851844122508,0.4754031951515266,0.695998062634181
0.24129353233830847,0.4753048315099336,0.6738041347486504,0.4759129574712884,0.6971121422279215
0.24253731343283583,0.4754031951515266,0.6751695815810765,0.4763456597952036,0.6972905854392006
0.24378109452736318,0.4759129574712884,0.6840476397935937,0.4769408008050134,0.6978653931462784
0.24502487562189054,0.4763456597952036,0.6862864518699955,0.4771607250676165,0.6985275455677669
0.2462686567164179,0.4769408008050134,0.686894779000856,0.4784387721300148,0.6985597891081003
0.24751243781094528,0.4771607250676165,0.6871541434075965,0.4794754681872253,0.7043318512506618
0.24875621890547264,0.4784387721300148,0.689890586094042,0.4812557980452224,0.7059119106965754
0.25,0.4794754681872253,0.6899656508300771,0.4822456503734655,0.7059554532350306
0.2512437810945274,0.4812557980452224,0.6901958266166712,0.4854380205524779,0.706064004065299
0.2524875621890547,0.4822456503734655,0.69342074260925,0.4878100436424255,0.7063504311991946
0.2537313432835821,0.4854380205524779,0.6934611965374539,0.487984959795278,0.707873458311466
0.25497512437810943,0.4866135048348265,0.6956147787381313,0.488871790239588,0.7091252098615927
0.2562189054726368,0.4878100436424255,0.6956863681960574,0.4941621259468577,0.7091877100961388
0.2574626865671642,0.487984959795278,0.695998062634181,0.4950244731471325,0.709642528036594
0.25870646766169153,0.488871790239588,0.6971121422279215,0.4963684511204082,0.7104875889544777
0.2599502487562189,0.4941621259468577,0.6972905854392006,0.4971979653326994,0.7135340103337179
0.26119402985074625,0.4950244731471325,0.6978653931462784,0.4971979653326994,0.7153445884707819
0.26243781094527363,0.4963684511204082,0.6985275455677669,0.4986443716580802,0.717305709384782
0.263681592039801,0.4971979653326994,0.7043318512506618,0.499912698059922,0.7175623578566548
0.26492537313432835,0.4971979653326994,0.7057167527513458,0.5003936347351974,0.7176282747678229
0.26616915422885573,0.4986443716580802,0.7059119106965754,0.5012824951964733,0.7191235323898978
0.26741293532338306,0.499912698059922,0.7059554532350306,0.5047816064144153,0.7222127786203529
0.26865671641791045,0.5003936347351974,0.706064004065299,0.5064618775510857,0.7238974098269957
0.26990049751243783,0.5012824951964733,0.7063504311991946,0.5080572165430401,0.7258709503619333
0.27114427860696516,0.5047816064144153,0.7091252098615927,0.5086476835217087,0.727035829498871
0.27238805970149255,0.5064618775510857,0.709642528036594,0.5101146400913299,0.7278907407182656
0.2736318407960199,0.5080572165430401,0.7104875889544777,0.5102742459954969,0.7294422527918848
0.27487562189054726,0.5086476835217087,0.7145209900953335,0.5161352649443447,0.7294779902857919
0.27611940298507465,0.5101146400913299,0.7153445884707819,0.5170274859004453,0.7297600371869635
0.277363184079602,0.5102742459954969,0.7153843368872245,0.5177348950136759,0.7300177284289874
0.27860696517412936,0.5161352649443447,0.717305709384782,0.5182235014185301,0.7306296111212677
0.2798507462686567,0.5170274859004453,0.7175623578566548,0.5186847566377162,0.732461418432848
0.2810945273631841,0.5177348950136759,0.7191235323898978,0.5190204258163719,0.7337570503992975
0.28233830845771146,0.5182235014185301,0.7222127786203529,0.5193564904161779,0.7355920476322327
0.2835820895522388,0.5186847566377162,0.7238974098269957,0.520076325194167,0.7384986641358406
0.2848258706467662,0.5190204258163719,0.7258709503619333,0.5206371414687614,0.7389736742833497
0.2860696517412935,0.5193564904161779,0.7278907407182656,0.5234847472990029,0.7390604072561279
0.2873134328358209,0.520076325194167,0.7294422527918848,0.5269284899990876,0.7395919687840292
0.2885572139303483,0.5206371414687614,0.7297600371869635,0.5281706219023885,0.7397784567844042
0.2898009950248756,0.520689062900881,0.7300177284289874,0.5296925860599815,0.7398397134364402
0.291044776119403,0.5234847472990029,0.7306296111212677,0.5314786135560954,0.7399049952079465
0.2922885572139303,0.5269284899990876,0.7337570503992975,0.5318454490845121,0.7403781812702986
0.2935323383084577,0.5281706219023885,0.7342960453312678,0.5329913363545075,0.740443399808406
0.2947761194029851,0.5296925860599815,0.7355920476322327,0.533032868804617,0.7415331511399854
0.2960199004975124,0.5314786135560954,0.7384986641358406,0.5340648296314443,0.7421082385212817
0.2972636815920398,0.5318454490845121,0.7389736742833497,0.5384446275652882,0.7422147093407955
0.29850746268656714,0.5329913363545075,0.7390604072561279,0.5471552347181516,0.7426544648766871
0.2997512437810945,0.533032868804617,0.7395919687840292,0.5480694241277465,0.7442769387419566
0.3009950248756219,0.5384446275652882,0.7397784567844042,0.5489887401784304,0.7445720993979266
0.30223880597014924,0.5418481525577272,0.7399049952079465,0.5499444307154592,0.7447014271446685
0.3034825870646766,0.5471552347181516,0.7403781812702986,0.5524543769943793,0.7471983541799819
0.30472636815920395,0.5480694241277465,0.740443399808406,0.5539952998753187,0.7500770954212959
0.30597014925373134,0.5489887401784304,0.7421082385212817,0.5549803616287361,0.7545954554751546
0.3072139303482587,0.5499444307154592,0.7422147093407955,0.55584480657718,0.7546628503099885
0.30845771144278605,0.5524543769943793,0.7426544648766871,0.5611278627778231,0.7556727615876099
0.30970149253731344,0.5549803616287361,0.7442163037713453,0.56316266702435,0.7566483006192491
0.31094527363184077,0.55584480657718,0.7442769387419566,0.5633532483161076,0.7566904000844205
0.31218905472636815,0.5611278627778231,0.7445720993979266,0.5635830615653752,0.7584680206818759
0.31343283582089554,0.56316266702435,0.7447014271446685,0.563857612114602,0.7596547024715855
0.31467661691542287,0.5633532483161076,0.7471983541799819,0.564996140131776,0.7622679777927077
0.31592039800995025,0.5635830615653752,0.7489849825176387,0.564996140131776,0.7646009198001055
0.31716417910447764,0.563857612114602,0.7500770954212959,0.565912307861127,0.7659099122111003
0.31840796019900497,0.564996140131776,0.7546628503099885,0.5664001902143153,0.7659389482691302
0.31965174129353235,0.564996140131776,0.7556727615876099,0.5673985067698041,0.766540186271128
0.3208955223880597,0.565912307861127,0.7566483006192491,0.5682461403220614,0.7673719738208815
0.32213930348258707,0.5664001902143153,0.7566904000844205,0.5704107073683241,0.7674858379721461
0.32338308457711445,0.5673985067698041,0.7584680206818759,0.5718238834721607,0.7675483273270868
0.3246268656716418,0.5682461403220614,0.7596547024715855,0.5718359301086599,0.7707395567953262
0.32587064676616917,0.5718238834721607,0.7596890775648937,0.5724416559660194,0.7727861211805617
0.3271144278606965,0.5718359301086599,0.7646009198001055,0.5739343973083513,0.7740925385865572
0.3283582089552239,0.5724416559660194,0.7651429075623853,0.5739343973083513,0.7766486105507974
0.32960199004975127,0.5739343973083513,0.7660992455491438,0.575258413510526,0.776715231656364
0.3308457711442786,0.5739343973083513,0.766540186271128,0.5756786036637972,0.7769998296603796
0.332089552238806,0.575258413510526,0.7673719738208815,0.5757968945793772,0.7783767310191814
0.3333333333333333,0.5756786036637972,0.7675483273270868,0.5769686857937785,0.7815278103332215
0.3345771144278607,0.5757968945793772,0.7707395567953262,0.5776826751754454,0.7833277508874641
0.3358208955223881,0.5769686857937785,0.7727861211805617,0.5790186778439276,0.7852665859870395
0.3370646766169154,0.5776826751754454,0.7766486105507974,0.5791796104598085,0.7857425178439984
0.3383084577114428,0.5790186778439276,0.776715231656364,0.5830987403095836,0.7858178783538625
0.33955223880597013,0.5791796104598085,0.7783767310191814,0.5847335432422094,0.7873723679286784
0.3407960199004975,0.5830987403095836,0.7815278103332215,0.585697955774536,0.7880976952184382
0.3420398009950249,0.5847335432422094,0.7833277508874641,0.5882590531948666,0.7889598387235209
0.34328358208955223,0.585697955774536,0.7856856743963255,0.5915209184296253,0.7891065652840591
0.3445273631840796,0.5882590531948666,0.7857425178439984,0.5926016734347297,0.7898972572770615
0.34577114427860695,0.5915209184296253,0.7858178783538625,0.5928534319836123,0.7913961237635522
0.34701492537313433,0.5926016734347297,0.7873723679286784,0.5931337707447287,0.7917055260086325
0.3482587064676617,0.5928534319836123,0.7880976952184382,0.5939444146998815,0.7918062913619925
0.34950248756218905,0.5931337707447287,0.7888610918423213,0.5960886948200497,0.7927470401527804
0.35074626865671643,0.5960886948200497,0.7898972572770615,0.5976211013902866,0.7932386017307773
0.35199004975124376,0.5976211013902866,0.7913961237635522,0.598352211100879,0.794766372245283
0.35323383084577115,0.598352211100879,0.7917055260086325,0.5994500699389503,0.7955474307918943
0.35447761194029853,0.5994500699389503,0.7918062913619925,0.602702455711522,0.7959052273454627
0.35572139303482586,0.602702455711522,0.7923824046295058,0.6038776650218788,0.7960993409948608
0.35696517412935325,0.6038776650218788,0.7924871785358502,0.6040372670807453,0.7972722730642312
0.3582089552238806,0.604018123549983,0.7927470401527804,0.6045827739205912,0.7975032099466133
0.35945273631840796,0.6040372670807453,0.7932386017307773,0.6074457873879648,0.7976190476190477
0.36069651741293535,0.6045827739205912,0.794766372245283,0.6105451047231748,0.7988518943742824
0.3619402985074627,0.6074457873879648,0.7960993409948608,0.6129825133299572,0.7997378338451641
0.36318407960199006,0.6105451047231748,0.7972722730642312,0.6147572052482851,0.8013405408795732
0.3644278606965174,0.6129825133299572,0.7975032099466133,0.6154560337127578,0.8017917293880598
0.3656716417910448,0.6147572052482851,0.7988518943742824,0.6158683147649964,0.802672406346383
0.36691542288557216,0.6154560337127578,0.7996969455071415,0.6168760355073374,0.807169622776213
0.3681592039800995,0.6158683147649964,0.7997378338451641,0.6187097023637526,0.807173131155407
0.3694029850746269,0.6168760355073374,0.8013405408795732,0.6188128952823749,0.8097705577462575
0.3706467661691542,0.6187097023637526,0.801760518278715,0.6215756244758008,0.8106012658227848
0.3718905472636816,0.6188128952823749,0.8017917293880598,0.6219528279983395,0.8106211906755665
0.373134328358209,0.6215756244758008,0.802672406346383,0.6238216730742879,0.811394620486367
0.3743781094527363,0.6219528279983395,0.8030719082759121,0.6247612703937776,0.8132382502490716
0.3756218905472637,0.6238216730742879,0.8033676122725304,0.6249037564905193,0.8137479112459012
0.376865671641791,0.6239143768937956,0.8046552331049178,0.6262073867619872,0.8138596870829862
0.3781094527363184,0.6247612703937776,0.8058630813091475,0.6279548612268397,0.8141469456075762
0.3793532338308458,0.6249037564905193,0.807169622776213,0.6284872340748583,0.8143444253618002
0.3805970149253731,0.6262073867619872,0.8097705577462575,0.6301101764026177,0.8149440094888873
0.3818407960199005,0.6279548612268397,0.8106012658227848,0.6308756851624662,0.8154408133877509
0.38308457711442784,0.6284872340748583,0.8106211906755665,0.6338661699549781,0.8154608867414446
0.3843283582089552,0.6301101764026177,0.811394620486367,0.6355915874319797,0.8156555541834039
0.3855721393034826,0.6308756851624662,0.8132382502490716,0.6363836628343442,0.8157185926701209
0.38681592039800994,0.6338661699549781,0.8137479112459012,0.6374076986890596,0.8161765571538834
0.3880597014925373,0.6355915874319797,0.8138596870829862,0.6386711445171367,0.8171902881913893
