f1 cdf
0.578947 0.396766
0.580645 0.398010
0.580645 0.399254
0.580645 0.400498
0.583333 0.401741
0.585366 0.402985
0.585366 0.404229
0.585366 0.405473
0.585366 0.406716
0.588235 0.407960
0.588235 0.409204
0.588235 0.410448
0.588235 0.411692
0.589474 0.412935
0.594595 0.414179
0.595745 0.415423
0.595745 0.416667
0.600000 0.417910
0.600000 0.419154
0.600000 0.420398
0.600000 0.421642
0.600000 0.422886
0.606061 0.424129
0.606061 0.425373
0.606061 0.426617
0.608696 0.427861
0.608696 0.429104
0.608696 0.430348
0.610169 0.431592
0.611111 0.432836
0.611111 0.434080
0.611111 0.435323
0.619718 0.436567
0.620690 0.437811
0.622222 0.439055
0.622951 0.440299
0.625000 0.441542
0.625000 0.442786
0.627907 0.444030
0.631579 0.445274
0.631579 0.446517
0.631579 0.447761
0.634146 0.449005
0.636364 0.450249
0.636364 0.451493
0.638298 0.452736
0.638889 0.453980
0.641860 0.455224
0.642857 0.456468
0.645161 0.457711
0.645161 0.458955
0.647059 0.460199
0.647059 0.461443
0.647059 0.462687
0.648649 0.463930
0.648649 0.465174
0.650000 0.466418
0.650000 0.467662
0.651163 0.468905
0.651163 0.470149
0.651163 0.471393
0.651163 0.472637
0.652174 0.473881
0.655172 0.475124
0.658824 0.476368
0.666667 0.477612
0.666667 0.478856
0.666667 0.480100
0.666667 0.481343
0.666667 0.482587
0.666667 0.483831
0.666667 0.485075
0.666667 0.486318
0.666667 0.487562
0.666667 0.488806
0.666667 0.490050
0.666667 0.491294
0.666667 0.492537
0.676471 0.493781
0.678571 0.495025
0.680851 0.496269
0.681319 0.497512
0.681818 0.498756
0.681818 0.500000
0.681818 0.501244
0.681818 0.502488
0.682927 0.503731
0.682927 0.504975
0.682927 0.506219
0.684932 0.507463
0.685714 0.508706
0.689362 0.509950
0.695652 0.511194
0.695652 0.512438
0.695652 0.513682
0.695652 0.514925
0.697674 0.516169
0.697674 0.517413
0.698113 0.518657
0.700000 0.519900
0.700000 0.521144
0.702703 0.522388
0.702703 0.523632
0.708333 0.524876
0.709677 0.526119
0.709677 0.527363
0.711111 0.528607
0.711111 0.529851
0.711111 0.531095
0.714286 0.532338
0.714286 0.533582
0.714286 0.534826
0.714286 0.536070
0.717949 0.537313
0.717949 0.538557
0.717949 0.539801
0.720000 0.541045
0.720000 0.542289
0.722222 0.543532
0.722222 0.544776
0.722222 0.546020
0.722892 0.547264
0.723404 0.548507
0.727273 0.549751
0.727273 0.550995
0.727273 0.552239
0.730159 0.553483
0.731707 0.554726
0.734694 0.555970
0.736842 0.557214
0.736842 0.558458
0.736842 0.559701
0.736842 0.560945
0.736842 0.562189
0.736842 0.563433
0.740741 0.564677
0.740741 0.565920
0.740741 0.567164
0.740741 0.568408
0.740741 0.569652
0.742424 0.570896
0.742574 0.572139
0.742857 0.573383
0.742857 0.574627
0.744186 0.575871
0.744186 0.577114
0.744186 0.578358
0.750000 0.579602
0.750000 0.580846
0.750000 0.582090
0.750000 0.583333
0.754098 0.584577
0.756757 0.585821
0.756757 0.587065
0.756757 0.588308
0.758621 0.589552
0.758621 0.590796
0.761905 0.592040
0.761905 0.593284
0.761905 0.594527
0.761905 0.595771
0.761905 0.597015
0.761905 0.598259
0.763636 0.599502
0.764706 0.600746
0.764706 0.601990
0.765957 0.603234
0.769231 0.604478
0.769231 0.605721
0.769231 0.606965
0.769231 0.608209
0.769231 0.609453
0.769231 0.610697
0.769231 0.611940
0.771429 0.613184
0.776119 0.614428
0.777778 0.615672
0.780488 0.616915
0.780488 0.618159
0.784314 0.619403
0.785714 0.620647
0.785714 0.621891
0.787879 0.623134
0.790698 0.624378
0.790698 0.625622
0.790698 0.626866
0.792079 0.628109
0.792453 0.629353
0.800000 0.630597
0.800000 0.631841
0.800000 0.633085
0.800000 0.634328
0.800000 0.635572
0.800000 0.636816
0.800000 0.638060
0.800000 0.639303
0.800000 0.640547
0.800000 0.641791
0.800000 0.643035
0.800000 0.644279
0.800000 0.645522
0.800000 0.646766
0.800000 0.648010
0.800000 0.649254
0.804124 0.650498
0.805970 0.651741
0.807018 0.652985
0.807692 0.654229
0.808511 0.655473
0.808511 0.656716
0.809524 0.657960
0.810811 0.659204
0.812500 0.660448
0.812500 0.661692
0.818182 0.662935
0.818182 0.664179
0.819672 0.665423
0.823529 0.666667
0.823529 0.667910
0.823529 0.669154
0.823529 0.670398
0.823529 0.671642
0.826087 0.672886
0.826087 0.674129
0.827586 0.675373
0.827586 0.676617
0.829268 0.677861
0.829268 0.679104
0.829268 0.680348
0.829268 0.681592
0.829268 0.682836
0.833333 0.684080
0.833333 0.685323
0.833333 0.686567
0.833333 0.687811
0.833333 0.689055
0.833333 0.690299
0.833333 0.691542
0.833333 0.692786
0.835443 0.694030
0.836364 0.695274
0.837209 0.696517
0.837209 0.697761
0.840000 0.699005
0.840000 0.700249
0.841121 0.701493
